tweet_id, user_id
'505344901979308034','1368947708'
'505344911277699072','112282827'
'505344912985182208','90046091'
'505344916567105536','32520273'
'505344918970044417','238027836'
'505344935684349952','233156917'
'505344943733215233','335581691'
'505344946442739712','861081618'
'505344949584666625','32520273'
'505344959331835905','1369318801'
'505344962137817089','1450891993'
'505344967683092480','2280528007'
'505344974486265856','53970159'
'505344975127588866','1412236400'
'505344977354772480','1594633962'
'505344982949974017','1214289673'
'505344988352622592','2283679363'
'505344990965288960','1214291324'
'505344991321804801','1100379798'
'505344992110338048','44943417'
'505344999131590656','1653429822'
'505345005192769536','2750703226'
'505345005222121473','95894458'
'505345006505558016','566555198'
'505345007541579776','2183954691'
'505345010150023168','364102326'
'505345027208642560','95894458'
'505345035739492352','408494777'
'505345038943924226','382848199'
'505345042890780672','174215533'
'505345052084695040','1206877860'
'505345054329040896','130877713'
'505345057549873152','2448737668'
'505345058590035968','363182806'
'505345059764441088','979113734'
'505345063887835136','309843971'
'505345068648378368','2574036092'
'505345068551520256','2185322210'
'505345095768358912','612875144'
'505345098263977984','2339273162'
'505345098578939904','734400151'
'505345103209046017','374176529'
'505345113774514178','1968934446'
'505345124474175489','587784422'
'505345136943824896','15684633'
'505345138181169152','716735480'
'505345145957810177','246484365'
'505345147190906880','470725399'
'505345153172013056','426724144'
'505345167465775104','2416741663'
'505345168888066051','2326139614'
'505345181730623488','1735389366'
'505345194560991233','2604416664'
'505345194925903872','375369703'
'505345198168080384','616233'
'505345202798600192','58908198'
'505345207684972544','2285591718'
'505345210922962944','212757204'
'505345215306014720','590312609'
'505345237297139712','566638990'
'505345244180008960','2736736788'
'505345266375864320','371840777'
'505345266711416832','2374451046'
'505345267148017664','563243004'
'505345272093097984','1307486371'
'505345278996537345','74399056'
'505345290631536641','1382371712'
'505345292229545984','353656422'
'505345297552113664','2317439000'
'505345304523046912','515550497'
'505345305722630144','813064693'
'505345310621585408','1036461709'
'505345312949813248','21498272'
'505345316678160384','212741202'
'505345318930489344','1965318876'
'505345321807798273','64154407'
'505345334772396032','2409829717'
'505345336475660288','113367928'
'505345350648209408','244134922'
'505345353051553792','29259431'
'505345358977712128','920504112'
'505345363092713473','613422958'
'505345365906694144','287728897'
'505345366204874752','2617324290'
'505345375683608578','2446397568'
'505345387360555009','384542797'
'505345389327687680','821331486'
'505345410508918784','1382371712'
'505345420458213377','484433675'
'505345428515078144','1638703032'
'505345434299412481','173591614'
'505345439621603328','550592981'
'505345440020058114','2539416892'
'505345440041029632','2539416892'
'505345452430983168','2464708274'
'505345453865852929','44788203'
'505345460505047040','983395976'
'505345469069803520','504731972'
'505345475818426368','2481425364'
'505345478171435009','212757204'
'505345483259129856','1978436622'
'505345483578290176','118342823'
'505345492612435969','144087939'
'505345499528839170','114815752'
'505345510392479744','434383205'
'505345519057903616','2170378830'
'505345545213587456','54720880'
'505345568067973120','2594365297'
'505345594618302464','10259572'
'505345597365567488','86558723'
'505345609801670656','2465787312'
'505345625110503424','961744123'
'505345625760608256','594021607'
'505345677732634625','33205430'
'505345677916774400','86295643'
'505345688062795778','1965318876'
'505345694686007296','1266567530'
'505345696523100160','2186733260'
'505345728579776512','1327641224'
'505345732929282049','2720189334'
'505345735491989504','308246301'
'505345755427926016','2425153323'
'505345791184351233','1944079380'
'505345794061242368','2733115294'
'505345800755359744','359117125'
'505345800814465024','611119512'
'505345806900019200','2603604642'
'505345811455029248','2262105775'
'505345812856324096','202537242'
'505345823212052480','1375358473'
'505345823857573890','1399515254'
'505345826009657344','1146864349'
'505345843755761664','95253375'
'505345847861587968','1399515254'
'505345851502657536','611119512'
'505345852026937344','218748371'
'505345861061443585','17174257'
'505345863959715840','2333449135'
'505345866149142528','1454801708'
'505345870553157632','1282158128'
'505345879776059393','14216661'
'505345884469854209','2191382465'
'505345884872118272','1410198840'
'505345887905021952','229760365'
'505345891654709248','731557076'
'505345898281701376','191852188'
'505345924529655809','247912838'
'505345928191299584','581063737'
'505345935434874881','1202142132'
'505345939725627393','1656697531'
'505345957559410688','858018061'
'505345972638347264','731557076'
'505345983505760257','2589545431'
'505346018297147392','63142976'
'505346019748761601','1177455114'
'505346020931563521','14885549'
'505346030645149699','2594365297'
'505346040698904576','62121703'
'505346043051925504','38475564'
'505346059304833026','132399660'
'505346091232272385','10745572'
'505346105887170560','335430216'
'505346112367394818','2651072849'
'505346126900654081','438075035'
'505346128636694528','2223967759'
'505346143757144064','955444524'
'505346165358215168','1656697531'
'505346170039046144','1711664732'
'505346183288483840','351304088'
'505346199646261249','137956502'
'505346200200310784','344786265'
'505346202674921473','2191382465'
'505346202783604736','1349202180'
'505346206969507841','614634742'
'505346208139730944','1875939270'
'505346209016733696','1637233782'
'505346209091821568','342955119'
'505346211407093760','1171577766'
'505346213583941632','176191523'
'505346215903363072','292000814'
'505346217317253120','1178860747'
'505346223357046784','22279004'
'505346226137477120','525606336'
'505346243111837696','1557821946'
'505346249449431041','964037262'
'505346255224979456','1224154813'
'505346256609476608','186507567'
'505346278880854019','219421471'
'505346284535160832','2552633538'
'505346310250041344','93059585'
'505346312548917249','250713436'
'505346322317451264','2776584476'
'505346344278822912','2422488410'
'505346362159144960','41508279'
'505346367695224833','275507431'
'505346369364967425','186507567'
'505346369251311616','346777303'
'505346384954802177','2588874079'
'505346387769581570','2517379871'
'505346392127066113','2319450280'
'505346395914928128','31784538'
'505346400004349952','733251096'
'505346426721685506','2395961648'
'505346428529811456','126100385'
'505346433105403904','1407633643'
'505346436699922432','1598540220'
'505346438268600321','1645080612'
'505346448813068289','1319436530'
'505346453170954241','1974253008'
'505346453418430464','2301716460'
'505346471823036417','424844550'
'505346472066301952','547301029'
'505346476533616640','167301272'
'505346476961038337','276180310'
'505346491016552448','720867914'
'505346522041810947','2461139256'
'505346522003693569','357408757'
'505346526315433984','2616620473'
'505346533382832128','2481526296'
'505346533705793537','2265823519'
'505346534561820672','21209392'
'505346536323022848','1659523730'
'505346539187736576','2363411413'
'505346540139839488','1593334320'
'505346547635068929','2278985659'
'505346548763336704','2526634910'
'505346550298443777','2684262716'
'505346552848605184','15176394'
'505346562462351360','993168920'
'505346562705223683','403347884'
'505346565393760256','2321677206'
'505346566161317889','2607316034'
'505346567692226560','206573644'
'505346571903324160','2580309678'
'505346572163362817','2234236519'
'505346572507295746','2695180790'
'505346583534116864','1333471885'
'505346585866141696','109022466'
'505346593923817472','977677104'
'505346594125152256','1917567060'
'505346598155870208','1944079380'
'505346598243930112','188369322'
'505346599342440449','1925963670'
'505346617109532673','1411874905'
'505346623786856449','2525860494'
'505346639197138944','2752091132'
'505346645467619328','95901889'
'505346649166995456','1301899668'
'505346655257112577','1146864349'
'505346656997744640','2443544281'
'505346669244719104','15176394'
'505346671559974912','2481526296'
'505346686533660672','275507431'
'505346692489543681','218130015'
'505346694742294530','43383036'
'505346696923328512','21473159'
'505346719694200832','118831847'
'505346724408590336','1429761'
'505346732625256450','2181931022'
'505346741340631040','2364566946'
'505346745186779136','2169986359'
'505346748626518016','876531985'
'505346766431326208','4790881'
'505346768297414657','254162775'
'505346780993970176','500374335'
'505346781820252160','4790881'
'505346793824329728','87818409'
'505346811574632449','1732146554'
'505346813487251456','51588029'
'505346824807673858','2721518060'
'505346834420617216','813064693'
'505346836463640576','11618712'
'505346852858761216','2619889634'
'505346868680077313','1278717012'
'505346884991737856','1278717012'
'505346885121753089','215617024'
'505346890221629440','328810194'
'505346893787197440','473102437'
'505346908798607362','2170378830'
'505346911394885632','2170378830'
'505346913441701888','425296290'
'505346927136088064','164318512'
'505346935532711936','476565539'
'505346938560970752','266876176'
'505346944785330176','399314636'
'505346948556406784','36056115'
'505346950590640129','1252483146'
'505346953794682880','2369450892'
'505346957238599680','1819261'
'505346970286714880','77988427'
'505346972195094528','144087939'
'505346978729844737','2732493252'
'505346982370484226','2269663902'
'505346983960121344','27125405'
'505346987223293952','590312609'
'505346990029279235','2183994523'
'505346990234800131','2416741663'
'505346991274995712','1346517037'
'505347046774423552','849911850'
'505347057293737984','24818201'
'505347062641471488','263108212'
'505347066152103936','214212539'
'505347085810421761','1379345426'
'505347099291295744','331720166'
'505347104248963072','1278717012'
'505347104483840000','238208008'
'505347109676408833','1278717012'
'505347113425702912','2185842286'
'505347116232105984','40175002'
'505347124994002944','31936498'
'505347130928549888','1076642863'
'505347141393731584','2773517432'
'505347147185664000','100076516'
'505347149727817729','2778456812'
'505347155221966848','91659369'
'505347165288681472','342269002'
'505347176340652032','1966977168'
'505347182514679808','126933652'
'505347182505906177','267015579'
'505347192799100929','22279004'
'505347210280972288','2579925552'
'505347218665402368','2431107457'
'505347229738360832','1704803336'
'505347253767503874','1656697531'
'505347262701375488','18229118'
'505347282322350081','962185519'
'505347297014579201','1582545024'
'505347308901634048','255718141'
'505347311988248577','2375964679'
'505347326169583616','401614276'
'505347327314251778','48899468'
'505347330384887808','16716425'
'505347334490701824','2525860494'
'505347346956185601','2706231914'
'505347393768783873','345567082'
'505347412446441472','2654201778'
'505347417290854400','211188688'
'505347420062904320','1867362378'
'505347463775940608','2261993082'
'505347477189718016','2481937177'
'505347483384291328','1867362378'
'505347539449970689','36056115'
'505347540984659968','2453003671'
'505347555106881536','166495820'
'505347596530249729','94532775'
'505347596983209984','2431107457'
'505347601093656577','42386364'
'505347615752323072','532818331'
'505347626934747136','584171458'
'505347633834393600','24901213'
'505347637277892608','16900850'
'505347638154498048','171014255'
'505347640897191937','2525860494'
'505347645960093697','192214482'
'505347644097429504','184923804'
'505347647876501505','429292449'
'505347651043622912','192214482'
'505347660228734976','2707280186'
'505347662326276097','1256962632'
'505347662737313792','16218350'
'505347667845578753','276673103'
'505347678377484289','41230226'
'505347685566926848','71923148'
'505347740449382400','49956847'
'505347758489108480','218748371'
'505347764734025728','31087423'
'505347782904152064','2312220377'
'505347800633061376','2465367144'
'505347808195805184','2753447666'
'505347818945798144','408117093'
'505347826415853568','2616342344'
'505347837337419776','305173174'
'505347859534086145','1656697531'
'505347865456427009','18722864'
'505347904266313728','1729092854'
'505347908406083585','21836124'
'505347929755090946','173591614'
'505347969189965825','380957717'
'505347986994761728','1831594616'
'505347992384061440','2231574895'
'505348004040421376','1153814904'
'505348019299287040','1027336274'
'505348038161100800','62668365'
'505348050995257344','1423612716'
'505348073380278272','629711211'
'505348078019153921','569735300'
'505348095732101121','434193603'
'505348096596148225','2336249574'
'505348107195133952','50841941'
'505348107152809984','23180169'
'505348108952559616','2259585476'
'505348118926598144','2367846709'
'505348120528437249','39066014'
'505348139910709248','1676437722'
'505348142330834944','1635097387'
'505348149880578048','477610760'
'505348177508048896','438048452'
'505348185196199939','112365178'
'505348185704120320','192980235'
'505348220298350594','61186472'
'505348220688416768','2543720916'
'505348229509443584','827907134'
'505348240036724737','829721526'
'505348255668924416','1656697531'
'505348260085899265','233350613'
'505348280273076224','208886050'
'505348290180038656','67313508'
'505348313479413760','2720043812'
'505348353937657857','418867782'
'505348360367124482','1298052894'
'505348364385284096','21084137'
'505348364964478976','1050354787'
'505348365131857920','2262142926'
'505348368588369921','226770827'
'505348373008752640','1867362378'
'505348377148948480','1676437722'
'505348401450332160','2725952336'
'505348409679556608','2541648254'
'505348415774281729','18381641'
'505348419557552129','1879891980'
'505348443024281600','5392522'
'505348451602026497','962165785'
'505348452948385792','1481760446'
'505348453195448320','2321247570'
'505348464398454786','2213896412'
'505348466458251265','282454087'
'505348469364506624','2570454500'
'505348491502055425','770240462'
'505348492957855744','1164219409'
'505348511303340032','15966418'
'505348513689919489','2714798923'
'505348526147391488','11563992'
'505348529011687424','2566027610'
'505348533470654464','376427107'
'505348537107099649','313860955'
'505348543964381184','520047432'
'505348552319852544','52973326'
'505348563787071488','1650660607'
'505348582233620480','2432295066'
'505348588361093120','2541277160'
'505348591133949953','20272379'
'505348605855535106','2338373713'
'505348623673356289','39375566'
'505348625539792896','2752186164'
'505348630539010048','17497655'
'505348648020869121','2568639966'
'505348697102626817','2330804791'
'505348708196569088','2570485387'
'505348709790797824','11552632'
'505348717588013056','18411295'
'505348725792067584','789444152'
'505348741226692609','7691092'
'505348760697069568','1146864349'
'505348768074440704','2564293417'
'505348768838201345','181937462'
'505348783837040640','55044860'
'505348824412340225','15893411'
'505348827620990976','2568466524'
'505348850761363456','2486757795'
'505348857509990401','14155422'
'505348879739809792','70384872'
'505348882394804224','276135845'
'505348887771508736','2569429759'
'505348910857347072','338395185'
'505348927814918144','1928097176'
'505348932369915904','891226933'
'505348935561383936','1530951272'
'505348941307600897','594044340'
'505348948920246272','2570702498'
'505348959154352129','305747843'
'505348960303992832','110225767'
'505348972228014081','852667086'
'505348972299296768','93269505'
'505349007284383745','1345187623'
'505349010245185537','2569772827'
'505349013453803523','1207567328'
'505349016364658688','701236270'
'505349018403090432','2358203630'
'505349029233184768','283030927'
'505349056609005569','102715335'
'505349073843412992','2567937576'
'505349085034201089','2750057729'
'505349086099152896','427332727'
'505349108979474432','2183954691'
'505349121470111744','108437760'
'505349136867012608','2569349192'
'505349140801261568','255769626'
'505349142739447809','247190556'
'505349167053803520','870759692'
'505349183751335936','215752487'
'505349190398918656','67721376'
'505349198191939584','118022537'
'505349198829457408','2566760228'
'505349212549419009','25780748'
'505349222913167362','1090207538'
'505349234506625024','1069092667'
'505349235156320257','1867362378'
'505349261555269633','2541308431'
'505349310318665728','278873782'
'505349313476980736','56893278'
'505349315913453568','2636494513'
'505349317482127360','857925152'
'505349322062307328','2568642534'
'505349323774001152','734963438'
'505349348931018752','437058481'
'505349350231273472','62050691'
'505349350361268225','626378558'
'505349352089321472','73843'
'505349356770177025','62050691'
'505349357177032704','626378558'
'505349359332904960','637351664'
'505349362134691840','62050691'
'505349362294071297','626378558'
'505349362617450498','494674879'
'505349365360119808','62050691'
'505349365574029313','626378558'
'505349367918624768','62050691'
'505349368019312641','626378558'
'505349382418345984','2569393226'
'505349404992077824','2692248128'
'505349408716619779','2247991128'
'505349442833108993','2570386951'
'505349454418153472','2170378830'
'505349456045572097','2170378830'
'505349468838182912','58667922'
'505349473145729026','972936630'
'505349477654605824','2431254637'
'505349481479421955','2426918065'
'505349503054929920','2563323007'
'505349536500686848','36976825'
'505349542808530944','1625722052'
'505349544255959040','2364770772'
'505349544477859840','1625694252'
'505349545820028929','1635672710'
'505349554816815104','363147183'
'505349556608196608','309957505'
'505349564212465664','297549226'
'505349565352919044','2569042441'
'505349572689162240','304144541'
'505349575138213890','246799109'
'505349579345108992','716735480'
'505349590758211584','460474739'
'505349592892719105','2172763602'
'505349609678721024','102459522'
'505349623821520896','23760311'
'505349625260163073','2567617248'
'505349655895363587','1215791515'
'505349658076778496','2366060400'
'505349658739494912','269363387'
'505349660685643776','2366060400'
'505349661448609792','2290898924'
'505349665710043136','2280823386'
'505349667115134976','529243313'
'505349669996593152','2289843084'
'505349671682703361','2290444730'
'505349674870374400','2289685194'
'505349685121265664','2564221542'
'505349686073380864','2418964464'
'505349694285815808','2606964104'
'505349698362683397','1735389366'
'505349714767020033','15669700'
'505349717388034048','209492408'
'505349721972826112','472273222'
'505349722542850048','1589038464'
'505349743904436225','283258315'
'505349745447927808','2569671157'
'505349767195402241','919708932'
'505349789505306624','182506310'
'505349791279493120','803699484'
'505349805460058113','2569066158'
'505349805888258049','2547786150'
'505349812179320832','2453732882'
'505349813484146689','2604273426'
'505349822451572737','30157391'
'505349824762613761','2550900133'
'505349833268285441','42049129'
'505349844949426177','987796778'
'505349845570568192','2351861113'
'505349865199513600','2541965384'
'505349871227113473','459671623'
'505349889870823424','977442408'
'505349924783792128','2564355379'
'505349945315315712','2516160450'
'505349959344857088','2280271664'
'505349960154755073','79512702'
'505349963274936320','2280271664'
'505349982249959424','2262398136'
'505349985144041472','2570395783'
'505349987338051584','25380642'
'505349999216316416','600766327'
'505350007302926336','69096650'
'505350018585608192','1929992100'
'505350040651460609','337757253'
'505350043608432640','566668275'
'505350044275322881','2777665184'
'505350045256802304','2570846396'
'505350051070111744','46899351'
'505350054618488832','26936618'
'505350055705198592','218986175'
'505350055625515008','237873607'
'505350072901435392','2280711534'
'505350081201983491','179877215'
'505350105075957761','2564119105'
'505350141520252930','86860355'
'505350154166497280','1574007246'
'505350162403688448','805359060'
'505350164685414400','2569905278'
'505350181819138049','54293890'
'505350183736336384','24832740'
'505350205055971328','245305204'
'505350214794756097','44538849'
'505350218175377408','106098830'
'505350222285787138','2320535575'
'505350225674764288','2567974356'
'505350229382545408','383022338'
'505350231681421312','96747391'
'505350232284995584','69533246'
'505350235590127616','607283292'
'505350244427522050','2511402536'
'505350246486929408','1473829813'
'505350246923108354','1360742208'
'505350246587564032','1470703406'
'505350249620074496','1937181030'
'505350256024760320','216727609'
'505350263704530944','2613891942'
'505350264388587520','1711664732'
'505350266741596160','296493118'
'505350275427627008','68988751'
'505350280951500800','13567742'
'505350284881584128','2566471609'
'505350305094324224','504829383'
'505350318050521088','870759692'
'505350341224038400','38456507'
'505350344386162688','2564404106'
'505350356243865601','2756913752'
'505350368029843456','2541193262'
'505350373335244800','33072099'
'505350385394266112','2176167557'
'505350391844704256','17958021'
'505350404075319298','2568306588'
'505350413215076352','962231220'
'505350431732924417','521284559'
'505350434991902721','159773423'
'505350435763671041','100477778'
'505350437282004993','142620266'
'505350440083783683','133225023'
'505350440213811200','2535878793'
'505350446723002369','337158948'
'505350453828517889','1599047300'
'505350455505858561','15436933'
'505350458719080448','2459632681'
'505350463810588673','2570840191'
'505350464372617217','1230015668'
'505350471611981824','1867362378'
'505350478142922752','208174255'
'505350519141847040','2396209105'
'505350521348452353','19245799'
'505350524145639427','2567483076'
'505350527085850624','1403574307'
'505350533448994816','2611361545'
'505350569968795648','392688082'
'505350571365515264','2389216189'
'505350572250112001','296618655'
'505350573491617792','108124138'
'505350575840444416','1109519262'
'505350579896332289','787722612'
'505350583273144320','58556488'
'505350583897690114','2570272886'
'505350584266792963','22250650'
'505350585462173697','107889537'
'505350588167884801','1222018640'
'505350599496708096','268871251'
'505350602659201025','185203063'
'505350604223680512','50348344'
'505350605461020672','2186300442'
'505350638406881280','135627542'
'505350640361828352','157155885'
'505350643951747073','2568063866'
'505350647118827521','16885410'
'505350660976816129','1278717012'
'505350672460816384','2595872942'
'505350678559330305','2354917048'
'505350683462090752','1867362378'
'505350685354106880','1193487620'
'505350687820382209','2461139256'
'505350703926104064','2563769196'
'505350707294523392','26018679'
'505350721395761152','24550029'
'505350729415294976','1450085400'
'505350732824854528','143170703'
'505350733597003777','1278717012'
'505350753687724032','302670932'
'505350754563936256','209492408'
'505350759408345088','143170703'
'505350760473694209','143170703'
'505350761942097920','1545763694'
'505350762180796418','143170703'
'505350762734829568','1707862116'
'505350762608984064','14155422'
'505350763443269633','143170703'
'505350763665555456','2562263220'
'505350764936458241','1445691278'
'505350765158727681','179922417'
'505350767549493248','2229226926'
'505350779989790720','2416741663'
'505350782812561410','1623287251'
'505350784033112065','2594358360'
'505350784473894912','1017114805'
'505350788030668802','434844586'
'505350799283994625','2193206563'
'505350811481014272','2775174648'
'505350812445339650','2392193994'
'505350818086653952','58098679'
'505350819953131521','14328877'
'505350823371493376','2569587127'
'505350825216974848','191496418'
'505350825938784257','612879485'
'505350836147748864','160731432'
'505350837401448448','975282806'
'505350839016247298','887685271'
'505350840492650496','102793411'
'505350840438104064','262074380'
'505350841939660804','372339375'
'505350842174550016','19571016'
'505350842695057408','27005287'
'505350845433524225','446352213'
'505350845261561856','372642730'
'505350845450301440','603333573'
'505350847060930560','601468701'
'505350847698448384','872906442'
'505350848424058880','323308694'
'505350850089205761','854705868'
'505350850307297280','424275301'
'505350851800494081','1468580785'
'505350854208000001','1466203136'
'505350858632998912','395132433'
'505350859249577984','1620412862'
'505350865536811008','187565329'
'505350866035949569','276532430'
'505350868070174721','266611274'
'505350868183429121','1902513661'
'505350871928958976','1467962250'
'505350873954783234','286754707'
'505350875510890497','414970051'
'505350876702453760','2348373751'
'505350880645103616','2311514023'
'505350883165474817','2570098896'
'505350885451370496','54287389'
'505350886424858624','602355884'
'505350888962011136','509318223'
'505350889553416194','209492408'
'505350890924953600','20276998'
'505350891218550784','1281806851'
'505350894930522114','550807689'
'505350896079732736','1531914000'
'505350897803608065','2340679891'
'505350897912651776','2176999412'
'505350901079355392','872005446'
'505350904372281344','2752091132'
'505350906410303488','96410636'
'505350907790241792','2400585785'
'505350908067450880','2311514023'
'505350909744787456','2598570470'
'505350909493137408','97771820'
'505350910604607488','287728897'
'505350910802165760','29170874'
'505350910550102017','334626794'
'505350912802828288','185203063'
'505350920834539521','2212978032'
'505350921182670848','1346517037'
'505350922898128897','2508465025'
'505350924366528512','509575447'
'505350924869464064','1735389366'
'505350928359100418','2507333137'
'505350930729275393','39421590'
'505350930573705216','2714798923'
'505350936550584320','2707280186'
'505350937104232449','821331486'
'505350942997618689','165275611'
'505350943093694464','2570768791'
'505350946092617728','246944099'
'505350957556051968','1228840274'
'505350963587477504','1080255073'
'505350963931004928','821331486'
'505350970939686912','1154596363'
'505350977751232512','2681860014'
'505350981769367552','2732493252'
'505350982063386625','1225622803'
'505350994616541184','344104297'
'505350999620345857','787722612'
'505351002845745153','2565756709'
'505351007141117952','2193023266'
'505351010530099200','574941034'
'505351031031861248','2701551525'
'505351061696045057','477239871'
'505351063029817345','2563489692'
'505351067358334976','1538242022'
'505351070206672897','48179180'
'505351075625308161','577337422'
'505351080415621123','566465566'
'505351081858441216','265911171'
'505351102142119936','142614009'
'505351116335616000','26018679'
'505351119145406464','14567334'
'505351121410736128','2228952357'
'505351122840600576','2568658406'
'505351126708150273','112794128'
'505351131317665792','483847848'
'505351134312034305','91793807'
'505351139009634304','36978480'
'505351142432600064','1378790443'
'505351170442153984','40474840'
'505351172329603073','574941034'
'505351176020578304','428286001'
'505351182693306371','2563321171'
'505351189932691457','2369296236'
'505351190633533442','26514883'
'505351193401757696','2228952357'
'505351210379919360','1418310314'
'505351220148834304','293678282'
'505351225144270848','951236598'
'505351242822864897','2567795538'
'505351247491112961','1450576392'
'505351247608561664','1448250524'
'505351255774863360','222226647'
'505351255946846209','1866862866'
'505351258711265280','1589387894'
'505351288960581632','991610683'
'505351291539705856','584899647'
'505351301618606081','2566548630'
'505351302025449473','952279789'
'505351306459230208','302670932'
'505351333143400448','362506866'
'505351358900625408','618376954'
'505351361740152832','2568638460'
'505351362805129216','321101447'
'505351373307658240','1901394096'
'505351377171021824','560347329'
'505351378064404480','944175451'
'505351391326388225','453176496'
'505351406132658176','2151644736'
'505351407528976384','303048966'
'505351418341888000','2701597927'
'505351422225817600','2570368538'
'505351437032108032','238612675'
'505351449480400897','160930875'
'505351455599886336','160480805'
'505351459501015040','238586111'
'505351464248569856','32916265'
'505351481877225472','2568281322'
'505351482032394241','321101447'
'505351507588681728','31150865'
'505351524982476801','32202892'
'505351535027437568','1187970740'
'505351541503451137','2563287774'
'505351543155998720','2622536354'
'505351549410107392','49054859'
'505351560789233664','1859321100'
'505351573342412800','1570483658'
'505351586370293760','1589387894'
'505351595572224001','2466782965'
'505351599703605248','2634586843'
'505351601247117312','2563394749'
'505351601390096385','471675841'
'505351624479756289','36056115'
'505351637612105729','279118291'
'505351644624994304','742143'
'505351646122377216','1598812760'
'505351660743294976','2569436592'
'505351663243100160','492529570'
'505351668725469184','95887469'
'505351691026591744','2189586722'
'505351716834115585','2732528405'
'505351720072126465','2429443417'
'505351720667332611','2570376108'
'505351736396369920','240860194'
'505351737385832448','1397339828'
'505351737352278016','21662654'
'505351750824755200','96549745'
'505351763827118080','2410744897'
'505351780411011072','2567966545'
'505351781208305664','466737044'
'505351787822731264','122486098'
'505351791811493888','2413177253'
'505351809443983363','233640186'
'505351818302341120','2345766240'
'505351823012941824','93992652'
'505351824824487937','42886066'
'505351835964944385','434534377'
'505351839898808321','2569162549'
'505351855665594368','35233873'
'505351859624620032','1664698009'
'505351874338230272','1533020048'
'505351875336896512','2593165068'
'505351886086881280','432956222'
'505351896945541120','10816812'
'505351899420192769','2627518912'
'505351900791721984','509575447'
'505351906001432576','2660973481'
'505351907443879939','632440780'
'505351912950988800','372747240'
'505351914213486592','465694666'
'505351918349484033','1022416424'
'505351918630469632','2699318286'
'505351920635355136','399353647'
'505351921394122752','509508999'
'505351926096343040','339831705'
'505351943548440576','509854716'
'505351946698776576','2485511612'
'505351949718282241','508425386'
'505351955812982784','304861372'
'505351968957943809','36056115'
'505351970723332096','599169269'
'505352001119854592','538335346'
'505352074297884672','1846442060'
'505352093704523776','185409862'
'505352104811446272','20283294'
'505352106518523904','1249763863'
'505352118237425665','66112025'
'505352146225991680','1944079380'
'505352149773991937','40579448'
'505352151330086912','736674800'
'505352153427607552','15303626'
'505352163829116928','1664939335'
'505352173941968896','81904191'
'505352178454626305','584508110'
'505352181784911872','16305494'
'505352184779644928','1369318801'
'505352189460901888','36056115'
'505352191096258560','1412236400'
'505352204341886976','2372899255'
'505352208641052674','2373034519'
'505352214106226688','2373040536'
'505352216392126464','2373060116'
'505352217722118144','115909414'
'505352221274275841','2373068994'
'505352225833877505','172077653'
'505352227695759360','878633130'
'505352227687395328','2373097699'
'505352230456033281','2163340802'
'505352233043513344','2373108800'
'505352233181929475','208028334'
'505352237497860097','2373120703'
'505352238428999680','95425725'
'505352240643575808','2373604604'
'505352245211168768','2376460524'
'505352248444989440','2376475308'
'505352252001759232','49644496'
'505352253683666944','2376484598'
'505352257991229440','2376485952'
'505352259417669632','124161120'
'505352262214905856','2376494796'
'505352267113840640','2376510427'
'505352270012092418','2376595645'
'505352270931038208','2708101318'
'505352273069740033','239177784'
'505352274936225792','2376668874'
'505352278078156800','2376668874'
'505352280778874880','2376680522'
'505352283995918339','2376708859'
'505352286801891328','2376703056'
'505352290073473025','2376707382'
'505352292208742402','262523470'
'505352293399535616','2373616550'
'505352306271875072','28818582'
'505352311682510848','971339364'
'505352319085858816','1153814904'
'505352324471336961','329585512'
'505352338047901696','1418807532'
'505352343164973056','2620052996'
'505352346634039298','886491'
'505352351117770752','806826181'
'505352356431532032','86403874'
'505352358599995393','2761806278'
'505352409485295616','2199797167'
'505352409917308928','2752426697'
'505352420604780544','122309663'
'505352421707882496','1944079380'
'505352423792472064','124161120'
'505352427626049536','140423082'
'505352448815693826','118253507'
'505352455668772864','7230492'
'505352461742538752','22756620'
'505352467622555649','1510872456'
'505352472354123776','124161120'
'505352489152294914','121761831'
'505352495254614017','333058889'
'505352499851956225','2278009824'
'505352516830523392','822956617'
'505352525277843457','19678053'
'505352556608880640','309666470'
'505352558949302272','160489066'
'505352561726341120','29577493'
'505352572153372672','2729779566'
'505352598581694466','152114017'
'505352610971656192','38732601'
'505352625429434368','2398112274'
'505352631184019456','105139925'
'505352631276281856','1153814904'
'505352641380376576','1628696424'
'505352658807709697','761535458'
'505352693905231872','319143055'
'505352709965635584','40750036'
'505352717179813890','113442408'
'505352724821868545','507919973'
'505352727535165442','2568506857'
'505352750838722560','2620052996'
'505352760985145344','17519990'
'505352782681878529','160829487'
'505352783852486656','34598386'
'505352788600426497','1229454176'
'505352792148803584','484895429'
'505352794480443393','133350514'
'505352803020443648','1369761469'
'505352807809949697','2183994523'
'505352814894514178','556209195'
'505352816110497792','532661265'
'505352842581143552','79862085'
'505352859508961280','240627326'
'505352861551980544','79862085'
'505352867948265472','2661065338'
'505352884892876801','487639519'
'505352901473357824','22009205'
'505352902027018240','104820757'
'505352906237689856','1343807886'
'505352915931136000','2467795829'
'505352929508081664','336039864'
'505352933303943168','178489857'
'505352935417864193','2449863319'
'505352937703370752','2459920208'
'505352946910248961','1466347219'
'505352953285582848','226708999'
'505352953872777217','2414125807'
'505352958134218753','228373346'
'505352958536863744','61470634'
'505352971090407424','434534377'
'505352973409853441','150360008'
'505352981739761665','432956222'
'505352984784818178','103002980'
'505352985892106240','2601113216'
