tweet_id, user_id
'453843159689080832','30538915'
'453843574157635584','316505867'
'453843910649843712','18274279'
'453844295280103424','2227750651'
'453844526637912064','370407497'
'453844939466489856','220361167'
'453846078975393792','28344849'
'453846310450647040','340555756'
'453846465107218433','1567850126'
'453847272531304448','2282920854'
'453848781688418304','77250514'
'453850110816825344','2151499746'
'453851834218606592','338465827'
'453852458159472641','307937420'
'453853201922400256','69766600'
'453855333535203328','535114625'
'453855466301317120','2397497653'
'453855693087330304','83972205'
'453855719654060034','182752250'
'453855748842217472','81260620'
'453855775547736064','65921692'
'453855798393729024','85626953'
'453855819143348224','434276524'
'453855851913043968','1414684496'
'453855921215508480','898207934'
'453856004804198400','189531540'
'453856013956173824','159957809'
'453856064220708864','159252992'
'453856138786635778','362523555'
'453856296912310272','29485719'
'453856348204449792','535114625'
'453856352490622976','536561965'
'453856369440227328','142821822'
'453856483005202432','33664448'
'453856762412539904','522597443'
'453856782738141184','22224434'
'453856786458492929','22224434'
'453856790493405184','930422174'
'453856810072829952','2343669136'
'453856816477122560','282688261'
'453856824748290048','2421164293'
'453856905178648576','25880051'
'453856933255335936','2418106597'
'453857053229195264','1856168653'
'453857070044168192','1599258985'
'453857170837090304','319804149'
'453857261358567424','319804149'
'453857463213625344','987694645'
'453857632005009408','30021534'
'453857845235036161','390033397'
'453857945168515072','182752250'
'453857961161416704','79777390'
'453857968631848960','159579036'
'453858034960191490','83972205'
'453858075808915456','351860076'
'453858115939627008','1414684496'
'453858143131279360','2173275414'
'453858172936392704','137480382'
'453858185666134016','382311380'
'453858211481669632','122264472'
'453858259418378241','869019416'
'453858260022743040','38316247'
'453858272668168192','79777390'
'453858273566150656','217095223'
'453858299884994560','284059867'
'453858318176747521','81211553'
'453858318168358912','801971047'
'453858320970182656','801971047'
'453858324455641088','612847186'
'453858409939759104','33664448'
'453858419045568512','399672299'
'453858460862406657','53005147'
'453858465753333760','316000262'
'453858466151804928','343741016'
'453858472120311808','316000262'
'453858487328460800','636690492'
'453858550654447616','1419928921'
'453858577690533888','917679644'
'453858642928746498','362523555'
'453858651254423552','538191553'
'453858685807124480','145952306'
'453858711040458752','96531069'
'453858728304181248','114562642'
'453858765021126656','159095242'
'453858838748200960','117257464'
'453858948110487552','323599045'
'453859009804926976','36021489'
'453859062833512448','1556581424'
'453859104034152448','218520171'
'453859158521937921','536561965'
'453859240856530944','570212763'
'453859248296845312','92940347'
'453859312343859200','323599045'
'453859331855761408','51823974'
'453859357961117697','582346397'
'453859488555343872','333629902'
'453859698169872384','142821822'
'453859701155852288','887083380'
'453859760614289408','130152356'
'453859773591879680','501491006'
'453859791173980160','401842670'
'453859796446621696','157786443'
'453859905716641792','10158692'
'453859950846951425','14471487'
'453859951555801089','14471487'
'453860003263553536','86420485'
'453860087547699200','620874973'
'453860090337304576','63553319'
'453860091771777024','501491006'
'453860382013419520','37288770'
'453860473482399744','242053136'
'453860546161680384','2173451092'
'453860689405566976','2418106597'
'453860758955118592','898207934'
'453860791994032128','562855818'
'453860795802071040','522597443'
'453860795445968896','562855818'
'453860818694979584','2412496570'
'453860837019508736','987694645'
'453860939134025728','350082757'
'453861111029170176','472009754'
'453861162304962561','1874785280'
'453861357780094976','1260004406'
'453861436293664768','66540999'
'453861533651447808','294169449'
'453861540429455361','294169449'
'453861762212036608','570212763'
'453861852208828416','2218872146'
'453861916281032704','390033397'
'453862063652478977','1283315610'
'453862090026254336','409288992'
'453862225497702400','101414609'
'453862247954001920','2270482320'
'453862349771145216','188087764'
'453862387506896896','265168756'
'453862388245086209','265168756'
'453862402573230080','2245101120'
'453862460609822720','2245101120'
'453862461897457664','1949122662'
'453862508348981248','122157972'
'453862514929848320','30018721'
'453862515366051841','217446672'
'453862515709972480','18594789'
'453862518654775296','188087764'
'453862527357554688','217446672'
'453862618110115840','1556581424'
'453862636191358976','129184259'
'453862764042518528','1949122662'
'453863098902802432','182752250'
'453863109791604736','555793908'
'453863174547066880','536561965'
'453863254402809856','44090607'
'453863693176958976','362523555'
'453864011877343232','27780973'
'453864097508241408','18189462'
'453864252583854080','787909826'
'453864584244649984','49981251'
'453864628242882560','96966077'
'453864781985087488','2429681922'
'453865205551087616','151305599'
'453865207425556483','18591746'
'453865277004861440','338465827'
'453865430415728640','919927818'
'453865604798087168','853777680'
'453865735601676288','30021534'
'453865760239009792','930422174'
'453865766530465792','2270482320'
'453865767620972544','2270482320'
'453865924458590208','56995406'
'453866342488494080','120302104'
'453866847536828417','109339928'
'453867372328538112','92606487'
'453867430188949504','631853456'
'453867548342099968','577137520'
'453867554654523392','631853456'
'453867694459453440','251501800'
'453868098433851392','1481366360'
'453868262804422656','1301292775'
'453868535391870977','26126464'
'453868781421359104','370407497'
'453869565399674880','294169449'
'453870153126907904','516298666'
'453870668493647872','225905745'
'453871727270174720','322209697'
'453872121848950784','105136265'
'453872186797727745','677713'
'453872243387293696','297856618'
'453872310340968448','282688261'
'453872320201773056','2421164293'
'453872689975799808','370407497'
'453873530329763841','535114625'
'453873541252149248','50591178'
'453873549959127040','237859986'
'453873826573873152','363180418'
'453874000087629826','2394817579'
'453874000007929857','2321125603'
'453874000167309312','2394817579'
'453874109605097472','121750974'
'453874118736084992','121750974'
'453874126445219840','121750974'
'453874351662960640','2420375107'
'453875121162584064','2397789679'
'453875223797178369','66172088'
'453875514667991040','39141011'
'453875555000389632','1599258985'
'453875586922844160','239069608'
'453876235462909952','1414684496'
'453876259697614849','362523555'
'453876349774487553','1894836588'
'453876369571991552','1406315214'
'453876403650297856','522597443'
'453876843637395456','158482123'
'453876961203335168','338465827'
'453877022603739137','294169449'
'453878071095861249','182752250'
'453878185168752640','2353101156'
'453878259491831808','1712538170'
'453878409362296833','370407497'
'453878544306028545','92340366'
'453878838108622849','318073135'
'453878934031978496','72620949'
'453878948837863424','72620949'
'453879080572968960','2198360076'
'453879280637059072','2418106597'
'453879415127027712','33184343'
'453879667796090880','41136229'
'453879684380782592','100066619'
'453880466186047488','72294123'
'453880517935378432','1403574307'
'453880584746438656','36760934'
'453880857313300480','1403574307'
'453881027933782016','1244649752'
'453881811534225408','293807710'
'453882126409007104','36760934'
'453882134760292352','188369322'
'453882515447480320','86122170'
'453882516328288256','36760934'
'453882561639759872','127974883'
'453883348314619904','36760934'
'453884314439004160','397307128'
'453884391832297472','397307128'
'453884496832507905','2419191386'
'453884681704833026','2419191386'
'453884712994361344','1152729097'
'453885080151535616','14357886'
'453885147062890498','190296644'
'453885265203822592','785671278'
'453885287320416257','36760934'
'453885707463831552','36760934'
'453886100218462208','542213463'
'453886718752866304','44788203'
'453887281582325761','2412543222'
'453887361554722817','930422174'
'453887385852325888','390033397'
'453887386544381953','390033397'
'453887393951526912','282688261'
'453887395692171264','282688261'
'453887403875241984','2421164293'
'453887406060482560','2421164293'
'453887557948805120','161319475'
'453887569088872448','124995416'
'453887757556154368','25323493'
'453888240596963329','390033397'
'453888241293197312','390033397'
'453888969336311809','14471487'
'453889456047534081','214041868'
'453890514421825536','984272312'
'453890766604349440','984272312'
'453891031851741184','321745750'
'453891476921913344','56114479'
'453891521503170560','56114479'
'453891622980157440','56114479'
'453891680681209857','56114479'
'453891706098683904','56114479'
'453892228805447681','115148632'
'453892887592185857','2326148790'
'453893263792275457','2256682514'
'453894917656678401','480019181'
'453895032928362496','357915365'
'453895422726000641','1403574307'
'453895888063045632','1403574307'
'453895959626280960','2270482320'
'453895961190739968','2270482320'
'453895962008616961','2270482320'
'453895971785543681','1317785976'
'453896022499295232','176610516'
'453896216774836224','312584835'
'453896275633512449','312584835'
'453896917664415745','213884927'
'453896962035957760','242316193'
'453896973800583168','312584835'
'453897134450802689','312584835'
'453897141161705472','312584835'
'453897156508663808','312584835'
'453897176725196800','312584835'
'453897191354937344','312584835'
'453897198527205376','312584835'
'453897267389272065','312584835'
'453897291602993152','312584835'
'453897304458543104','312584835'
'453897317788024832','312584835'
'453897401489571841','312584835'
'453897907637219328','1465702034'
'453898434547023872','14371697'
'453900352849727488','282855642'
'453900637676130304','2394147968'
'453900726188523520','2394147968'
'453900891809415169','153921064'
'453901254117564416','1369778736'
'453901509592236032','930422174'
'453901547764580352','282688261'
'453901559718375425','2421164293'
'453901624596246528','618538528'
'453901644988960768','353261025'
'453901748935991296','2418114572'
'453901820789030913','811052760'
'453902277485400066','2418114572'
'453902391176220672','2418114572'
'453902665806647298','43468672'
'453902674711158785','2281972608'
'453903744300613633','370407497'
'453904207574089731','338465827'
'453904668444200961','407060259'
'453906099037429761','1690073340'
'453906851252289536','370407497'
'453908997670985728','2420375107'
'453909699218251776','36760934'
'453910250165637122','47064286'
'453910465400160257','1403574307'
'453910578335989761','36760934'
'453911055463227392','1403574307'
'453911056109146115','2270482320'
'453911059825295361','2270482320'
'453911315594362881','184552694'
'453911442803396608','550246026'
'453911652136525824','36760934'
'453911802712043521','127693283'
'453911971738296320','1152729097'
'453912000976785409','36760934'
'453912194909216768','240437672'
'453912549193302016','179940252'
'453912778689224704','49945727'
'453913024391180288','1403574307'
'453913345901338624','36760934'
'453913450989617152','36760934'
'453913532115853312','36760934'
'453913839763861504','370407497'
'453914796438872064','117718791'
'453914985434202112','306287076'
'453916452077445120','135324623'
'453916593261912064','306287076'
'453916827064619009','547128039'
'453916930156408833','370407497'
'453917133898936321','24328241'
'453917318003716096','390033397'
'453917318792228864','390033397'
'453918126195740672','2270482320'
'453918126862659584','2270482320'
'453918720146939904','410076442'
'453920952540090368','390033397'
'453921269508243456','60371606'
'453921482419085312','14858569'
'453921658404102144','256639299'
'453921804776906752','26399507'
'453921974478471168','1712538170'
'453922163704496129','402818102'
'453924492612366336','33277539'
'453924561973952512','46756479'
'453925309352390657','223446074'
'453925315970994177','43468672'
'453926062398124033','76026741'
'453927902313463808','1265747785'
'453928714351304704','17295317'
'453928892911210496','549478453'
'453930462365622272','7703052'
'453930932630986752','72185959'
'453931119214624768','2271981006'
'453931219093565440','74413577'
'453932476763631616','2270482320'
'453932823947542528','209770531'
'453932866255065088','43468672'
'453933046115614720','2220333360'
'453933391310622720','390033397'
'453933670940692480','20757621'
'453934208399187968','154563472'
'453934806032601088','1491535328'
'453935666288926720','840909558'
'453935722496802816','1407594883'
'453935756990377984','370407497'
'453936054840487936','614399208'
'453937909653966848','370407497'
'453938443224379392','746455627'
'453939304730226689','1514184925'
'453939545621680128','20190551'
'453940034165420032','213861697'
'453940067870842880','2278221852'
'453940857947709440','2188051795'
'453940861005344769','2188051795'
'453940871033942016','2188051795'
'453940873986727936','2188051795'
'453941135699095552','76026741'
'453941302758240257','352449761'
'453941561651249154','2420375107'
'453941594555973632','2287566883'
'453941727275917312','370407497'
'453942201039724544','232650208'
'453943055616192512','370407497'
'453943157211033601','2198139245'
'453943218909233152','288204914'
'453943256313626624','150766631'
'453943688230887425','2198139245'
'453944911293710337','338465827'
'453945487817584640','1358487656'
'453946540760256513','2434455313'
'453949319666614272','2270482320'
'453949320354471936','2270482320'
'453949321126236160','2270482320'
'453949463812251648','2336192044'
'453949513460236288','338465827'
'453949939278569473','17405394'
'453950016751554561','390033397'
'453951548352372736','1534883454'
'453951656460161024','2291799570'
'453951791718092801','2151499746'
'453953442394808320','10772102'
'453954251278934016','572870965'
'453955192837263361','36760934'
'453955197115850752','1175172613'
'453955589102514176','512544489'
'453955624926461952','24493924'
'453956366030209024','919927818'
'453956585371336704','2188051795'
'453956588479340544','2188051795'
'453956592715571200','36760934'
'453956722793512960','1403574307'
'453957190005424128','2188051795'
'453957223727636480','1011811424'
'453957297782259712','36760934'
'453958008901365760','36760934'
'453958254263943168','1403574307'
'453959040930828290','1403574307'
'453959376726802432','424253730'
'453959714645098496','1463939642'
'453959948435607552','36760934'
'453960041687568384','36760934'
'453960044178989056','36760934'
'453960901134008320','345556265'
'453960989332238336','14169740'
'453961137558536193','19121958'
'453961875873878016','39295912'
'453963068335075329','43468672'
'453965495188729856','1353765409'
'453965529288425472','150766631'
'453965547038724097','2270482320'
'453967741800562689','77580263'
'453967910302912512','59318817'
'453967983841669120','48757284'
'453968024140541952','48757284'
'453968034466906113','552752838'
'453968131426623489','1712538170'
'453970252397694977','2188051795'
'453970270781333504','2188051795'
'453970608464744448','44358731'
'453970992470040576','1017889500'
'453971107230408704','1237321214'
'453971517534371840','24248765'
'453971793091768320','14803639'
'453972392675520514','80397141'
'453972699308892160','1403574307'
'453973266282315777','76026741'
'453973740057944064','919927818'
'453974427068153856','2188051795'
'453974801921503233','1190593974'
'453975359000940544','2420375107'
'453975915366592512','2211010958'
'453977169887117312','238140979'
'453977415757221889','14251411'
'453977417669808129','11290602'
'453977448590237697','157419977'
'453977653729845248','2227270069'
'453980880520757251','168159276'
'453980914700529664','425346315'
'453980939530809344','425346315'
'453980957021077504','425346315'
'453980984657338368','425346315'
'453981016102027265','425346315'
'453981036301799424','425346315'
'453981050138787840','425346315'
'453981359665475585','2270482320'
'453981590625198080','38059553'
'453982252263673856','909584641'
'453983943172575232','2332352136'
'453984309729165312','324282635'
'453985031363387392','21630458'
'453986715506454528','370407497'
'453988282423316482','256146617'
'453988289247477761','250750779'
'453988326953873408','19027273'
'453988389906178048','13796272'
'453988434588483584','1027336274'
'453988501621469184','87230895'
'453988562464436224','19683856'
'453989751381446656','2188051795'
'453989755844186112','1857898772'
'453990188206018560','861783402'
'453990320816934912','370407497'
'453991133333315584','1699466178'
'453991917311639552','397005483'
'453993536992468992','1038968935'
'453995590423437313','525602197'
'453996486867443712','370407497'
'453998042002120704','2270482320'
'453999214683762688','343919504'
'453999685540143104','66739705'
'453999938192809984','73738547'
'454000114856493057','207269968'
'454000148213813249','207269968'
'454000301205626882','36760934'
'454000898986237953','1093500992'
'454000928496971776','2188051795'
'454000954006700032','537964292'
'454001625137680385','7790832'
'454001793735720960','36760934'
'454001965509271552','36760934'
'454002149093953536','452587110'
'454002348692475904','338465827'
'454002468012040193','2412543222'
'454002570944454656','36760934'
'454002586308190209','1403574307'
'454002704616914944','36760934'
'454002740637609984','2365119462'
'454002821365374977','1403574307'
'454004733510836224','289298647'
'454004833037467648','529554922'
'454004972200288256','1414505755'
'454005005750902784','264929398'
'454005435700215808','370407497'
'454005817365110784','382293948'
'454006720977981440','2185178976'
'454006959218655232','1613868734'
'454007136142778369','2420375107'
'454007373242593280','201783651'
'454008276775350272','36760934'
'454008628425814016','68218034'
'454009338940887040','1267815637'
'454009720110845952','15370887'
'454010467304759296','390033397'
'454013627737976832','567416619'
'454015381493911552','2270482320'
'454015517737910272','2181470933'
'454018980034801664','118552913'
'454019994163372032','301477100'
'454020757774151680','1373979373'
'454020945225605122','2360121774'
'454021074498228224','18274279'
'454023462592344064','43468672'
'454025061226123264','1482634016'
'454025156675919872','390033397'
'454025214414708736','2429707453'
'454026741691187200','236842605'
'454027380890140672','1053286764'
'454027916759027712','128917051'
'454027931783020545','128917051'
'454029924408373248','370407497'
'454030306480123904','2188051795'
'454031322882007041','273533786'
'454031535365046272','2188051795'
'454033524140425216','2385602185'
'454033880257789952','2151499746'
'454034099439960064','1856168653'
'454034210005594112','1353765409'
'454034250090557441','2270482320'
'454034250946183169','2270482320'
'454034364586672129','599763891'
'454035507366744065','33860798'
'454035522034216960','33860798'
'454036592324526080','299986337'
'454036813988904960','370407497'
'454036909719707648','106528471'
'454037117711441920','610980585'
'454037562412122112','1729115834'
'454037827635134464','106528471'
'454038145223622656','160433297'
'454038739455463424','370407497'
'454039573547737088','185126874'
'454039659157262337','338465827'
'454040218451320832','1566855433'
'454040240932782080','151101551'
'454040394917875712','370407497'
'454041471059255296','2420375107'
'454042388034379776','464081374'
'454042526303805440','390033397'
'454043221329342464','2332082492'
'454043439697391616','121204514'
'454044004535906304','2188051795'
'454044361437630464','8524192'
'454044697682382848','53550244'
'454044834672541696','36760934'
'454045109965713411','1704153223'
'454045763052392448','1358487656'
'454046019194343424','36760934'
'454046114346319872','43468672'
'454046304901926912','2436142303'
'454046319368105984','36760934'
'454046714555416576','36760934'
'454046930394284032','1403574307'
'454047125442002945','1836984799'
'454047356418523137','166505377'
'454047386147381248','1403574307'
'454047454027972608','36760934'
'454047698186809345','1403574307'
'454047747545763840','237994971'
'454047747554164736','245385426'
'454047747549966336','461803364'
'454047747596107776','618587448'
'454047747508015104','185622716'
'454047915590176768','2188051795'
'454047940907401217','1207586166'
'454048350573039617','370407497'
'454048528994549760','36760934'
'454048639908716544','1403574307'
'454050240992391169','1225930332'
'454050788432568322','2270482320'
'454051029357588480','30021534'
'454051080968495105','83972205'
'454051106264317952','2270482320'
'454051108210483200','1101632707'
'454051129962545152','53740788'
'454051137260236802','1414684496'
'454051155249618944','543567716'
'454051159108358144','362523555'
'454051170256822272','536561965'
'454051176452198401','137480382'
'454051218076086272','565857033'
'454051225013858304','2245101120'
'454051233045573632','937720094'
'454051245766885376','67073721'
'454051248493195265','391368980'
'454051291833311232','80439795'
'454051318307364864','104339215'
'454051360569589760','1140254936'
'454051379624288258','19871327'
'454051382065389568','223721037'
'454051413539033088','33860798'
'454051436654252032','118696367'
'454051516567937024','168328876'
'454051520850694144','90473522'
'454051579557986304','109927356'
'454051595836076033','27278799'
'454051607161094144','31167956'
'454051664526209025','33505304'
'454051693617901568','182752250'
'454051770457915392','57994917'
'454051803684810752','941943944'
'454051805094100992','535114625'
'454051832005140482','49733908'
'454051881091080192','182206140'
'454051943175159808','383958681'
'454051956831834112','159252992'
'454052059713916929','154740852'
'454052095982055424','66670384'
'454052132904108034','60161687'
'454052157142999040','22224434'
'454052195546042368','738214723'
'454052208531611648','115392787'
'454052256871366657','128917051'
'454052327339864064','2256682514'
'454052350856933376','80525871'
'454052632160903168','1722306757'
'454052662422413312','975247506'
'454052685059072000','264567352'
'454052766487293952','792691285'
'454052879527993344','903215407'
'454052998264934400','2435681089'
'454053082071314432','79487368'
'454053188501377024','121750974'
'454053192955727873','318358387'
'454053218809831426','2418106597'
'454053285670838272','122654259'
'454053461391192064','1152729097'
'454053525081714688','25880051'
'454053639603376128','2213105837'
'454053660054413313','43468672'
'454053709677596672','318758502'
'454053981606903809','255327314'
'454054065065189377','251501800'
'454054101983035392','35382430'
'454054151681343488','35382430'
'454054165388730368','1712538170'
'454054265531928576','801971047'
'454054280408748032','35382430'
'454054424672210945','570212763'
'454054457123168257','554187831'
'454054466065813504','110596487'
'454054495966613505','930422174'
'454054503587672064','2270482320'
'454054958464110593','969307003'
'454054983428628480','390033397'
'454055185585688576','294169449'
'454055583373877248','1373368518'
'454055597256622080','26126464'
'454055684246495232','243398461'
'454055950236659712','18594789'
'454056308975472640','326462179'
'454056314390323201','472009754'
'454057246230470657','156773317'
'454058267577024512','265168756'
'454058798986981376','390033397'
'454058819748765696','14471487'
'454059310050725888','2209155607'
'454059463914565632','21324543'
'454059682454188032','91630323'
'454059722170458112','45204530'
'454060907950141440','802356409'
'454061102729814016','66807745'
'454061607446802432','2188051795'
'454061657564917760','540298221'
'454061975715065856','120265222'
'454061996007116800','120265222'
'454062371367956481','106894999'
'454062740458323969','312584835'
'454062748989538306','312584835'
'454062785278652416','312584835'
'454062835002138624','312584835'
'454063063936036865','1599258985'
'454063246752759808','282688261'
'454063252603797504','2421164293'
'454063385680691200','1964435401'
'454064051090628610','32077461'
'454064182120693760','631853456'
'454064315813752833','266787145'
'454064483418136577','1024239650'
'454064903243202560','776504276'
'454065404860575744','2270482320'
'454066898016026624','751638949'
'454067853105590272','35318803'
'454068371005243392','544831315'
'454068776799981568','54353301'
'454068856768962560','93392948'
'454069716454506497','56354314'
'454069910461624321','22209880'
'454070386632962048','43330807'
'454070660642660352','724697126'
'454071196372312064','2417952055'
'454073377956036608','94813128'
'454073941418868736','1729634023'
'454073975937564672','557266004'
'454074890615025664','1623026076'
'454075586072178688','370407497'
'454076359510200321','370407497'
'454079509810003969','2431173224'
'454080271504375808','2412543222'
'454080495245361152','306287076'
'454080871138471937','27456321'
'454081371775176704','908814103'
'454081437289816064','2270482320'
'454082552500736001','366869544'
'454082728376299521','370407497'
'454082861046329344','975247506'
'454082953488769026','215128444'
'454083432516055040','338465827'
'454083861958230016','43468672'
'454083980870950913','1071449593'
'454084767290363904','370407497'
'454085245940150272','21173543'
'454085669963698176','2206195379'
'454085916974673920','132285867'
'454086177595731968','370407497'
'454086259837636608','2289684318'
'454086468726562817','17230770'
'454086957992120320','2384187835'
'454087011289546752','612146497'
'454087347445833728','390033397'
'454089258559488000','403074395'
'454089260547575809','609422170'
'454089262527291393','403074395'
'454089427720368128','459880868'
'454089533244850177','1488969002'
'454090353885208576','157831779'
'454091998836711424','1403574307'
'454092348188684288','36760934'
'454092584210558977','36760934'
'454092874393481217','36760934'
'454093052915617792','1403574307'
'454093054891139072','36760934'
'454093081126506496','36760934'
'454093659189698560','1403574307'
'454093856351731712','2276172476'
'454094312708390912','36760934'
'454094322342715393','1403574307'
'454094962691702784','1694502942'
'454095950017884160','326740838'
'454096803076378625','2270482320'
'454096997960536064','18274279'
'454098515237412864','96069547'
'454098840325718016','1529032141'
'454098939826802688','1621436114'
'454099007220903936','183387206'
'454100512841822209','36760934'
'454100615514161152','738214723'
'454100801376378880','36760934'
'454102485083238400','985188931'
'454103098688946176','36760934'
'454103099083202560','338465827'
'454103589145677824','604397455'
'454103601930309632','1668648710'
'454103758352297987','745490322'
'454104004805795840','524891398'
'454104101526052864','168159276'
'454104177531052032','36760934'
'454104485187432448','2335583166'
'454104622559264769','314171875'
'454104738561150976','36760934'
'454104796421574656','2335583166'
'454104929360048128','36760934'
'454105078605959168','1053289771'
'454105400493613056','338465827'
'454105416528429056','184044947'
'454105532307996672','36760934'
'454106254315511808','324282635'
'454109788209553408','802356409'
'454110506702221312','118410741'
'454110673165754368','1595937006'
'454110777805660160','588221921'
'454110985729478656','2270482320'
'454111028716904448','109642207'
'454111285697736705','81272250'
'454111619375575040','21486042'
'454111811139153920','21046146'
'454112411566346240','66903445'
'454113133523509249','529554922'
'454113411677184000','320699162'
'454113906685140992','56765466'
'454114071303172096','132095748'
'454114304435187712','264234073'
'454115038425784321','580053028'
'454117882549792768','371334858'
'454118841744752640','370407497'
'454118979414421504','1716017828'
'454119591665340416','222376599'
'454120406489006080','471398634'
'454120530762022912','425346315'
'454120856889741312','205946495'
'454122396081848320','919927818'
'454123526224498688','204456668'
'454124119353618432','1733911016'
'454124628219154432','370407497'
'454124936701820930','882617504'
'454125049885511680','1635428544'
'454125110996111360','137151216'
'454125924057772032','2394147968'
'454127988003467264','869512003'
'454128249895780352','1403574307'
'454128542373011456','1403574307'
'454129222412275713','1403574307'
'454129436770578432','405026947'
'454130088213487616','66807745'
'454130268345872384','403074395'
'454130274821869568','609422170'
'454130281021067264','403074395'
'454130312209911808','205946495'
'454130438236172288','247637778'
'454130614728286208','247637778'
'454130642406494208','247637778'
'454130674740375552','247637778'
'454130717421613056','1403574307'
'454131801200410624','1214195197'
'454132353221152768','21545704'
'454132955795836928','2151499746'
'454133583351791616','2270482320'
'454133584786251776','2270482320'
'454135327431487488','1655557910'
'454135668675846144','370407497'
'454135686711369728','370407497'
'454135794840518656','370407497'
'454136912689647616','108430592'
'454145690663264257','36760934'
'454145877066534912','292008829'
'454147001404256256','919927818'
'454147139656884224','36760934'
'454147397430427648','36760934'
'454147942371188736','36760934'
'454148202615164928','36760934'
'454148567024664576','2270482320'
'454148569126035456','2270482320'
'454150306410950656','36760934'
'454150657172176896','390033397'
'454151899885756416','338465827'
'454152240794992640','1476790004'
'454152910805671936','14131879'
'454155567964385280','1958532295'
'454155779025559552','1140970272'
'454155967400124416','535114625'
'454156083507245056','442061349'
'454157313684021248','382859734'
'454159188575666176','19754642'
'454160244428378112','121750974'
'454162290976096256','2270482320'
'454162893513424896','2359089725'
'454164062494941184','1709654540'
'454167035396644866','390033397'
'454167476411330560','354846830'
'454169489286770688','2188051795'
'454169495632769025','2188051795'
'454171043834249217','2188051795'
'454172352419360768','2188051795'
'454172382735790080','1595937006'
'454175600068947969','370407497'
'454179699816935424','392947359'
'454179774647136256','1353765409'
'454179827205943296','2270482320'
'454179954599546881','346236009'
'454180357991301120','324288652'
'454180741144776704','862294314'
'454181728349716480','862294314'
'454181818686644224','370407497'
'454182017848987648','2188051795'
'454182330718908416','101823726'
'454182362398470144','101823726'
'454182381147418624','15276232'
'454183305710034944','2188051795'
'454183579254157312','101823726'
